trial_id,scene_id,scene_family,method,instruction_type,instruction_text,candidate_count,asked,question_count,latency,target_correct,failure_category
1407,scene_034,mixed,random_question,clear,Pick up the left cup.,1,False,0,3.315803,True,none
1408,scene_034,mixed,random_question,clear,Pick up the orange spoon.,1,False,0,4.716312,True,none
1409,scene_034,mixed,vlm_best_question,clear,Pick up the orange spoon.,1,False,0,2.384437,True,none
1410,scene_034,mixed,vlm_best_question,clear,Pick up the orange spoon.,1,False,0,2.134467,True,none
1411,scene_034,mixed,proposed_efe,clear,Pick up the orange spoon.,1,False,0,2.076509,True,none
1412,scene_034,mixed,proposed_efe,clear,Pick up the orange spoon.,1,False,0,1.708537,True,none
1413,scene_034,mixed,top_score,partial,Pick up the center cup.,2,False,0,13.849017,True,none
1414,scene_034,mixed,top_score,partial,Pick up the right cup.,1,False,0,3.515738,True,none
1415,scene_034,mixed,top_score,ambiguous,Pick up my cup.,3,False,0,4.300993,True,none
1416,scene_034,mixed,top_score,ambiguous,Pick up my cup.,3,False,0,2.996141,False,ambiguity_not_solved
1417,scene_034,mixed,random_candidate,ambiguous,Pick up my cup.,3,False,0,4.892765,True,none
1418,scene_034,mixed,random_candidate,ambiguous,Pick up my cup.,3,False,0,3.631124,False,ambiguity_not_solved
1419,scene_034,mixed,random_candidate,partial,Pick up the center cup.,2,False,0,207.099051,False,ambiguity_not_solved
1420,scene_034,mixed,random_candidate,partial,Pick up the right cup.,1,False,0,3.064506,True,none
1421,scene_034,mixed,vlm_direct,partial,Pick up the right cup.,1,False,0,2.519093,True,none
1422,scene_034,mixed,vlm_direct,partial,Pick up the center cup.,2,False,0,104.417113,True,none
1423,scene_034,mixed,vlm_direct,ambiguous,Pick up my cup.,3,False,0,597.655598,True,none
1424,scene_034,mixed,vlm_direct,ambiguous,Pick up my cup.,3,False,0,79.085075,False,ambiguity_not_solved
1425,scene_034,mixed,first_question,ambiguous,Pick up my cup.,3,True,2,187.222188,True,none
1426,scene_034,mixed,first_question,ambiguous,Pick up my cup.,3,True,2,98.7156,True,none
1427,scene_034,mixed,first_question,partial,Pick up the center cup.,2,True,1,204.16245,False,ambiguity_not_solved
1428,scene_034,mixed,first_question,partial,Pick up the right cup.,1,False,0,40.014842,True,none
1429,scene_034,mixed,random_question,partial,Pick up the right cup.,1,False,0,93.469655,True,none
1430,scene_034,mixed,random_question,partial,Pick up the center cup.,2,True,1,148.439758,True,none
1431,scene_034,mixed,vlm_best_question,partial,Pick up the center cup.,2,True,1,38.357775,True,none
1432,scene_034,mixed,vlm_best_question,partial,Pick up the right cup.,1,False,0,66.582098,True,none
1433,scene_034,mixed,proposed_efe,ambiguous,Pick up my cup.,3,True,2,70.731697,True,none
1434,scene_034,mixed,proposed_efe,ambiguous,Pick up my cup.,3,True,2,68.906988,True,none
1435,scene_035,mixed,top_score,clear,Pick up the green cup.,1,False,0,4.485805,True,none
1436,scene_035,mixed,top_score,clear,Pick up the red bottle.,1,False,0,7.01843,True,none
1437,scene_035,mixed,random_candidate,clear,Pick up the green bottle.,1,False,0,6.896052,True,none
1438,scene_035,mixed,random_candidate,clear,Pick up my fork.,1,False,0,3.100066,True,none
1439,scene_035,mixed,vlm_direct,clear,Pick up the orange spoon.,1,False,0,1.984038,True,none
1440,scene_035,mixed,vlm_direct,clear,Pick up the pink spoon.,1,False,0,8.800476,True,none
1441,scene_035,mixed,first_question,clear,Pick up the pink spoon.,1,False,0,2.051543,True,none
1442,scene_035,mixed,first_question,clear,Pick up the pink spoon.,1,False,0,1.601501,True,none
1443,scene_035,mixed,random_question,clear,Pick up the pink spoon.,1,False,0,2.527996,True,none
1444,scene_035,mixed,random_question,clear,Pick up the pink spoon.,1,False,0,1.396369,True,none
1445,scene_035,mixed,vlm_best_question,clear,Pick up the pink spoon.,1,False,0,2.094352,True,none
1446,scene_035,mixed,vlm_best_question,clear,Pick up the pink spoon.,1,False,0,2.802378,True,none
1447,scene_035,mixed,proposed_efe,clear,Pick up the pink spoon.,1,False,0,7.521712,True,none
1448,scene_035,mixed,proposed_efe,clear,Pick up the pink spoon.,1,False,0,1.75186,True,none
1449,scene_035,mixed,top_score,partial,Pick up the left cup.,1,False,0,3.082119,True,none
1450,scene_035,mixed,top_score,partial,Pick up the right cup.,1,False,0,16.641985,True,none
1451,scene_035,mixed,top_score,ambiguous,Pick up my cup.,4,False,0,3.719756,False,ambiguity_not_solved
1452,scene_035,mixed,random_candidate,ambiguous,Pick up my cup.,4,False,0,54.907718,False,ambiguity_not_solved
1453,scene_035,mixed,random_candidate,ambiguous,Pick up my cup.,4,False,0,4.020868,False,ambiguity_not_solved
1454,scene_035,mixed,random_candidate,partial,Pick up the right cup.,1,False,0,4.435801,True,none
1455,scene_035,mixed,vlm_direct,partial,Pick up the right cup.,1,False,0,1.745516,True,none
1456,scene_035,mixed,vlm_direct,partial,Pick up the red cup.,1,False,0,8.069176,False,gd_missing_target_candidate
1457,scene_035,mixed,vlm_direct,ambiguous,Pick up my cup.,4,False,0,62.914819,False,ambiguity_not_solved
1458,scene_035,mixed,vlm_direct,ambiguous,Pick up my cup.,4,False,0,84.3237,False,ambiguity_not_solved
1459,scene_035,mixed,first_question,ambiguous,Pick up my cup.,4,True,2,102.881363,True,none
1460,scene_035,mixed,first_question,ambiguous,Pick up my cup.,4,True,2,110.289126,True,none
1461,scene_035,mixed,first_question,partial,Pick up the red cup.,1,False,0,2.982938,False,gd_missing_target_candidate
1462,scene_035,mixed,first_question,partial,Pick up the left cup.,1,False,0,15.423132,True,none
1463,scene_035,mixed,random_question,partial,Pick up the left cup.,1,False,0,11.66356,True,none
1464,scene_035,mixed,random_question,partial,Pick up the red cup.,1,False,0,21.457774,False,gd_missing_target_candidate
1465,scene_035,mixed,random_question,ambiguous,Pick up my cup.,4,True,2,213.559397,True,none
1466,scene_035,mixed,vlm_best_question,ambiguous,Pick up my cup.,4,True,2,119.092137,True,none
1467,scene_035,mixed,vlm_best_question,ambiguous,Pick up my cup.,4,True,3,242.107208,True,none
1468,scene_035,mixed,vlm_best_question,partial,Pick up the red cup.,1,False,0,106.549433,False,gd_missing_target_candidate
1469,scene_035,mixed,vlm_best_question,partial,Pick up the right cup.,1,False,0,24.329564,True,none
1470,scene_035,mixed,proposed_efe,partial,Pick up the right cup.,1,False,0,12.286874,True,none
1471,scene_035,mixed,proposed_efe,partial,Pick up the red cup.,4,True,2,270.141914,True,none
1472,scene_035,mixed,proposed_efe,ambiguous,Pick up my cup.,4,True,2,107.672415,True,none
1473,scene_035,mixed,proposed_efe,ambiguous,Pick up my cup.,4,True,2,214.163056,True,none
1474,scene_036,mixed,top_score,clear,Pick up the green bottle.,1,False,0,2.650853,True,none
1475,scene_036,mixed,random_candidate,clear,Pick up the red bottle.,1,False,0,3.231992,True,none
1476,scene_036,mixed,random_candidate,clear,Pick up the center bottle.,1,False,0,3.085505,True,none
1477,scene_036,mixed,vlm_direct,clear,Pick up the right bottle.,2,False,0,35.034853,True,none
1478,scene_036,mixed,vlm_direct,clear,Pick up the right cup.,1,False,0,5.166465,True,none
1479,scene_036,mixed,first_question,clear,Pick up the orange spoon.,1,False,0,2.959634,True,none
1480,scene_036,mixed,first_question,clear,Pick up the pink spoon.,1,False,0,5.196147,True,none
1481,scene_036,mixed,random_question,clear,Pick up the yellow fork.,1,False,0,2.229359,True,none
1482,scene_036,mixed,vlm_best_question,clear,Pick up the yellow fork.,1,False,0,4.557635,True,none
1483,scene_036,mixed,vlm_best_question,clear,Pick up the yellow fork.,1,False,0,2.15032,True,none
1484,scene_036,mixed,proposed_efe,clear,Pick up the yellow fork.,1,False,0,1.624768,True,none
1485,scene_036,mixed,proposed_efe,clear,Pick up the yellow fork.,1,False,0,1.449683,True,none
1486,scene_036,mixed,top_score,partial,Pick up the center cup.,1,False,0,3.519228,True,none
1487,scene_036,mixed,top_score,ambiguous,Pick up my cup.,4,False,0,5.700422,False,ambiguity_not_solved
1488,scene_036,mixed,top_score,ambiguous,Pick up my cup.,4,False,0,2.082666,True,none
1489,scene_036,mixed,random_candidate,ambiguous,Pick up my cup.,4,False,0,5.247024,False,ambiguity_not_solved
1490,scene_036,mixed,random_candidate,ambiguous,Pick up my cup.,4,False,0,2.646525,False,ambiguity_not_solved
1491,scene_036,mixed,random_candidate,partial,Pick up the left cup.,1,False,0,2.552456,True,none
1492,scene_036,mixed,random_candidate,partial,Pick up the right bottle.,2,False,0,3.789956,False,wrong
1493,scene_036,mixed,vlm_direct,partial,Pick up the right bottle.,2,False,0,52.029025,True,none
1494,scene_036,mixed,vlm_direct,partial,Pick up the center cup.,1,False,0,73.714811,True,none
1495,scene_036,mixed,vlm_direct,ambiguous,Pick up my cup.,4,False,0,53.756751,True,none
1496,scene_036,mixed,vlm_direct,ambiguous,Pick up my cup.,4,False,0,55.579138,False,wrong
1497,scene_036,mixed,first_question,ambiguous,Pick up my cup.,4,True,2,114.067299,True,none
1498,scene_036,mixed,first_question,ambiguous,Pick up my cup.,4,True,3,247.55278,True,none
1499,scene_036,mixed,first_question,partial,Pick up the red cup.,1,False,0,68.509341,False,gd_missing_target_candidate
1500,scene_036,mixed,first_question,partial,Pick up the right bottle.,2,True,1,70.535754,True,none
1501,scene_036,mixed,random_question,partial,Pick up the right bottle.,2,True,1,137.882691,True,none
1502,scene_036,mixed,random_question,partial,Pick up the red cup.,1,False,0,47.752505,False,gd_missing_target_candidate
1503,scene_036,mixed,random_question,ambiguous,Pick up my cup.,4,True,2,163.039533,True,none
1504,scene_036,mixed,random_question,ambiguous,Pick up my cup.,4,True,3,258.351772,True,none
1505,scene_036,mixed,vlm_best_question,ambiguous,Pick up my cup.,4,True,2,124.574195,True,none
1506,scene_036,mixed,vlm_best_question,ambiguous,Pick up my cup.,4,True,2,50.629022,True,none
1507,scene_036,mixed,vlm_best_question,partial,Pick up the right bottle.,2,True,1,62.545848,True,none
1508,scene_036,mixed,vlm_best_question,partial,Pick up the red cup.,1,False,0,45.097097,False,gd_missing_target_candidate
1509,scene_036,mixed,proposed_efe,partial,Pick up the red cup.,1,False,0,36.144756,False,gd_missing_target_candidate
1510,scene_036,mixed,proposed_efe,partial,Pick up the right bottle.,2,True,1,87.250362,True,none
1511,scene_036,mixed,proposed_efe,ambiguous,Pick up my cup.,4,True,2,154.002468,True,none
1512,scene_036,mixed,proposed_efe,ambiguous,Pick up my cup.,4,True,2,187.285011,True,none
